"Destination","ISO2","Prefix","BillMinimum","BillIncrement","PerMinuteCost","Currency"
"Lithuania Mobile - Tele2","LT","370645","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","370646","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","370647","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","370648","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","370668","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","37067","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","370683","1","1","0.0481","USD"
"Lithuania Mobile - Tele2","LT","370684","1","1","0.0481","USD"
"Lithuania Special Services","LT","370521939","60","60","5","USD"
"Lithuania Special Services","LT","370521940","60","60","5","USD"
"Lithuania Special Services","LT","370521941","60","60","5","USD"
"Lithuania Special Services","LT","37052528","60","60","5","USD"
"Lithuania Special Services","LT","37052529","60","60","5","USD"
"Lithuania Special Services","LT","37052530","60","60","5","USD"
"Lithuania Special Services","LT","37052654","60","60","5","USD"
"Lithuania Special Services","LT","3707005","60","60","5","USD"
"Lithuania Special Services","LT","3707006","60","60","5","USD"
"Lithuania Special Services","LT","3707070","60","60","5","USD"
"Lithuania Special Services","LT","3708080","60","60","5","USD"
"Lithuania Special Services","LT","3709090","60","60","5","USD"
"Lithuania Special Services","LT","370910","60","60","5","USD"
"Luxembourg Fixed","LU","352","1","1","0.014","USD"
"Luxembourg Mobile - Luxgsm","LU","3526021","1","1","0.1321","USD"
"Luxembourg Mobile - Luxgsm","LU","352621","1","1","0.1321","USD"
"Luxembourg Mobile - Luxgsm","LU","352628","1","1","0.1321","USD"
"Luxembourg Mobile - Tango","LU","352691","1","1","0.1321","USD"
"Luxembourg Mobile - Tango","LU","352698","1","1","0.1321","USD"
"Luxembourg Mobile - Vox","LU","352661","1","1","0.1581","USD"
"Luxembourg Mobile - Vox","LU","352668","1","1","0.1581","USD"
"Macau Fixed","MO","853","1","1","0.0278","USD"
"Macau Mobile","MO","8536","1","1","0.0278","USD"
"Macedonia Fixed - Cosmofone","MK","389252","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3893152","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3893252","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3893352","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3893452","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894252","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894352","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894452","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894552","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894652","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894752","1","1","0.1025","USD"
"Macedonia Fixed - Cosmofone","MK","3894852","1","1","0.1025","USD"
"Macedonia Fixed","MK","389","1","1","0.1015","USD"
"Macedonia Fixed - Skopje","MK","3892","1","1","0.1015","USD"
"Macedonia Mobile - Cosmofone","MK","38975","1","1","0.287","USD"
"Macedonia Mobile - Cosmofone","MK","38976","1","1","0.287","USD"
"Macedonia Mobile","MK","38951","1","1","0.1015","USD"
"Macedonia Mobile","MK","3897","1","1","0.1015","USD"
"Macedonia Mobile - Tmobile","MK","38970","1","1","0.2912","USD"
"Macedonia Mobile - Tmobile","MK","38971","1","1","0.2912","USD"
"Macedonia Mobile - Tmobile","MK","38972","1","1","0.2912","USD"
"Macedonia Mobile - Vip","MK","38977","1","1","0.2909","USD"
"Macedonia Mobile - Vip","MK","38978","1","1","0.2909","USD"
"Macedonia Special Services","MK","38982","60","60","0.1015","USD"
"Madagascar - Special Services","MG","261200","1","1","0.0012","USD"
"Madagascar Fixed","MG","261","1","1","0.3553","USD"
"Madagascar Gulfsat Telephonie","MG","2612002","1","1","0.3791","USD"
"Madagascar Gulfsat Telephonie","MG","26122","1","1","0.3791","USD"
"Madagascar Mobile - Airtel","MG","26133","1","1","0.3385","USD"
"Madagascar Mobile - Madamobil","MG","26130","1","1","0.3553","USD"
"Madagascar Mobile - Orange","MG","26132","1","1","0.3659","USD"
"Madagascar Mobile - Telma","MG","26134","1","1","0.3555","USD"
"Malawi Fixed","MW","265","1","1","0.0678","USD"
"Malawi Mobile  - Airtel","MW","2655","1","1","0.0677","USD"
"Malawi Mobile  - Airtel","MW","2659","1","1","0.0677","USD"
"Malawi Mobile  - Telkom","MW","2654","1","1","0.0678","USD"
"Malawi Mobile  - Telkom","MW","2658","1","1","0.0678","USD"
"Malaysia Fixed","MY","60","1","1","0.0153","USD"
"Malaysia Fixed - Kuala Lumpur","MY","603","1","1","0.0132","USD"
"Malaysia Mobile - Cellcom","MY","6010","1","1","0.0296","USD"
"Malaysia Mobile - Cellcom","MY","6011","1","1","0.0296","USD"
"Malaysia Mobile - Cellcom","MY","6013","1","1","0.0296","USD"
"Malaysia Mobile - Cellcom","MY","60145","1","1","0.0296","USD"
"Malaysia Mobile - Cellcom","MY","60148","1","1","0.0296","USD"
"Malaysia Mobile - Cellcom","MY","6018840","1","1","0.0296","USD"
"Malaysia Mobile - Cellcom","MY","6019","1","1","0.0296","USD"
"Malaysia Mobile - Digi","MY","60102","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601036","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601037","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601038","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601039","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601046","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601056","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601066","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601076","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601082","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601088","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010900","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010901","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010902","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010903","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010905","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010906","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010907","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010908","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6010909","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601091","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601092","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601093","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601094","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601095","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601096","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601097","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","601098","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","60143","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","60146","1","1","0.0274","USD"
"Malaysia Mobile - Digi","MY","6016","1","1","0.0274","USD"
"Malaysia Mobile","MY","601","1","1","0.0289","USD"
"Malaysia Mobile - Maxis","MY","6012","1","1","0.0273","USD"
"Malaysia Mobile - Maxis","MY","60142","1","1","0.0273","USD"
"Malaysia Mobile - Maxis","MY","60147","1","1","0.0273","USD"
"Malaysia Mobile - Maxis","MY","6017","1","1","0.0273","USD"
"Malaysia Mobile - U Mobile","MY","6018","1","1","0.0275","USD"
"Maldives Fixed - Dhiraagu","MV","96033","1","1","0.562","USD"
"Maldives Fixed - Dhiraagu","MV","9606","1","1","0.562","USD"
"Maldives Fixed","MV","960","1","1","0.562","USD"
"Maldives Mobile - Dhiraagu","MV","9607","1","1","0.562","USD"
"Maldives Mobile","MV","9608","1","1","0.562","USD"
"Maldives Mobile - Wataniya","MV","9609","1","1","0.581","USD"
"Maldives Premium Services","MV","9600900900","60","60","0.562","USD"
"Maldives Premium Services","MV","9600900901","60","60","0.562","USD"
"Mali Fixed","ML","223","1","1","0.1763","USD"
"Mali Fixed - Orange","ML","223442","1","1","0.1857","USD"
"Mali Fixed - Orange","ML","223443","1","1","0.1857","USD"
"Mali Fixed - Orange","ML","223449","1","1","0.1857","USD"
"Mali Mobile - Malitel","ML","2236","1","1","0.2151","USD"
"Mali Mobile - Orange","ML","2237","1","1","0.215","USD"
"Malta Fixed","MT","356","1","1","0.0165","USD"
"Malta Mobile - Go","MT","35672","1","1","0.0899","USD"
"Malta Mobile - Go","MT","35679","1","1","0.0899","USD"
"Malta Mobile","MT","3567","1","1","0.0899","USD"
"Malta Mobile","MT","3569","1","1","0.0899","USD"
"Malta Mobile - Vodafone","MT","3568004","1","1","0.0899","USD"
"Malta Mobile - Vodafone","MT","35692","1","1","0.0899","USD"
"Malta Mobile - Vodafone","MT","35694","1","1","0.0899","USD"
"Malta Mobile - Vodafone","MT","35699","1","1","0.0899","USD"
"Mariana Islands Saipan - Mobile","MP","1670285","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670286","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670287","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670483","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670484","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670488","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670588","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670788","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670789","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670838","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670848","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670858","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670868","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670878","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670888","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670898","1","1","0.0174","USD"
"Mariana Islands Saipan - Mobile","MP","1670989","1","1","0.0174","USD"
"Mariana Islands Saipan Fixed","MP","1670","1","1","0.0174","USD"
"Marshall Islands Fixed","MH","692","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6922350","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6922351","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6922352","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6922353","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6922354","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","692455","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6926250","1","1","0.1915","USD"
"Marshall Islands Mobile","MH","6926251","1","1","0.1915","USD"
"Martinique Fixed","MQ","596","1","1","0.0172","USD"
"Martinique Mobile - Digicel","MQ","59669610","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669611","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669616","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669617","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669618","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669619","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669650","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669651","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","5966967","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669690","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669691","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669692","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669693","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669694","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669695","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669696","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669697","1","1","0.0662","USD"
"Martinique Mobile - Digicel","MQ","59669698","1","1","0.0662","USD"
"Martinique Mobile","MQ","596696","1","1","0.1237","USD"
"Martinique Mobile - Orange","MQ","5966962","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","5966963","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","5966964","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669680","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669681","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669682","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669683","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669684","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669685","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669686","1","1","0.0841","USD"
"Martinique Mobile - Orange","MQ","59669699","1","1","0.0841","USD"
"Mauritania Fixed","MR","222","1","1","0.3574","USD"
"Mauritania Fixed - Mattel","MR","22235","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22220","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22221","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22222","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22223","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22224","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22226","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22227","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22228","1","1","0.3574","USD"
"Mauritania Mobile - Chinguitel","MR","22229","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22230","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22231","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22232","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22233","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22234","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22236","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22237","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22238","1","1","0.3574","USD"
"Mauritania Mobile - Mattel","MR","22239","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22240","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22241","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22242","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22243","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22244","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22246","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22247","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22248","1","1","0.3574","USD"
"Mauritania Mobile - Mauritel","MR","22249","1","1","0.3574","USD"
"Mauritius Fixed","MU","230","1","1","0.1242","USD"
"Mauritius Mobile - EmTel","MU","230421","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","230422","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","230423","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","230428","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","230429","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23049","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23071","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23072","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23073","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23074","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23093","1","1","0.1172","USD"
"Mauritius Mobile - EmTel","MU","23097","1","1","0.1172","USD"
"Mauritius Mobile","MU","230525","1","1","0.1242","USD"
"Mauritius Mobile","MU","2305471","1","1","0.1242","USD"
"Mauritius Mobile","MU","23057","1","1","0.1242","USD"
"Mauritius Mobile","MU","2305871","1","1","0.1242","USD"
"Mauritius Mobile","MU","2305875","1","1","0.1242","USD"
"Mauritius Mobile","MU","2305876","1","1","0.1242","USD"
"Mauritius Mobile","MU","2305877","1","1","0.1242","USD"
"Mauritius Mobile","MU","230591","1","1","0.1242","USD"
"Mauritius Mobile","MU","230594","1","1","0.1242","USD"
"Mauritius Mobile","MU","230595","1","1","0.1242","USD"
"Mauritius Mobile","MU","2307","1","1","0.1242","USD"
"Mauritius Mobile","MU","230871","1","1","0.1242","USD"
"Mauritius Mobile - MTML","MU","23095","1","1","0.1172","USD"
"Mauritius Mobile - MTML","MU","23098","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23025","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","230471","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","230578","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23070","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23075","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23076","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23077","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23078","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23079","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","230875","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","230876","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","230877","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23091","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23092","1","1","0.1172","USD"
"Mauritius Mobile - Orange","MU","23094","1","1","0.1172","USD"
"Mayotte Island Fixed","RE","262269","1","1","0.0729","USD"
"Mayotte Island Mobile","RE","262639","1","1","0.1274","USD"
"Mexico Fixed - Abasolo","MX","52429","60","60","0.0299","USD"
"Mexico Fixed - Acambay","MX","52718","60","60","0.0299","USD"
"Mexico Fixed - Acaponeta","MX","52325","60","60","0.0121","USD"
"Mexico Fixed - Acapulco De Juarez","MX","52744","60","60","0.0113","USD"
"Mexico Fixed - Acatzingo","MX","52249","60","60","0.0299","USD"
"Mexico Fixed - Actopan","MX","52772","60","60","0.0115","USD"
"Mexico Fixed - Agua Dulce","MX","52923","60","60","0.0299","USD"
"Mexico Fixed - Agua Prieta","MX","52633","60","60","0.0119","USD"
"Mexico Fixed - Aguascalientes","MX","52449","60","60","0.0092","USD"
"Mexico Fixed - Ahualuco","MX","52386","60","60","0.0299","USD"
"Mexico Fixed - Ajolopan","MX","52596","60","60","0.0299","USD"
"Mexico Fixed - Alamo","MX","52765","60","60","0.0299","USD"
"Mexico Fixed - Allende","MX","52862","60","60","0.0115","USD"
"Mexico Fixed - Allende Montemorelos","MX","52826","60","60","0.0125","USD"
"Mexico Fixed - Amayuca","MX","52731","60","60","0.0299","USD"
"Mexico Fixed - Amecamea","MX","52597","60","60","0.0109","USD"
"Mexico Fixed - Apan","MX","52748","60","60","0.0299","USD"
"Mexico Fixed - Apatzingan","MX","52453","60","60","0.0112","USD"
"Mexico Fixed - Apizaco","MX","52241","60","60","0.0104","USD"
